Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Flies Inversi alla Macchina,1,21.0,13,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Flies Inversi alla Macchina,2,17.0,13,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Flies Inversi alla Macchina,3,17.0,13,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Distensioni su Panca Piana con Bilanciere a Presa Stretta,1,10.0,10,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Distensioni su Panca Piana con Bilanciere a Presa Stretta,2,10.0,10,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Distensioni su Panca Piana con Bilanciere a Presa Stretta,3,10.0,10,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,French Presses con Un Manubrio da Seduti,1,14.0,12,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,French Presses con Un Manubrio da Seduti,2,14.0,12,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,French Presses con Un Manubrio da Seduti,3,14.0,12,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Tricipiti al Cavo,1,22.5,12,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Tricipiti al Cavo,2,22.25,12,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Tricipiti al Cavo,3,22.5,12,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Curls con Barra EZ,1,10.0,10,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Curls con Barra EZ,2,10.0,10,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Curls con Barra EZ,3,10.0,10,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Curls con Manubri,1,8.0,13,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Curls con Manubri,2,8.0,13,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Curls con Manubri,3,8.0,13,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Curls Concentrati,1,10.0,10,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Curls Concentrati,2,10.0,10,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Curls Concentrati,3,10.0,10,0,0,,,
2024-02-09 22:31:00,Principiante Prince Giorno 3,2m,Curls Concentrati,4,10.0,10,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Walking su Tapis Roulant,1,0,0,0.64,360,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Hack Squat alla Macchina,1,20.0,10,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Hack Squat alla Macchina,2,20.0,8,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Hack Squat alla Macchina,3,20.0,8,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Hack Squat alla Macchina,4,20.0,8,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Distensioni delle Gambe da Seduti,1,90.0,10,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Distensioni delle Gambe da Seduti,2,90.0,10,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Distensioni delle Gambe da Seduti,3,110.0,10,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Distensioni delle Gambe da Seduti,4,110.0,10,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Split Squat Bulgaro con Manubri,1,0.0,10,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Split Squat Bulgaro con Manubri,2,0.0,10,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Split Squat Bulgaro con Manubri,3,0.0,10,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Estensioni delle Gambe,1,40.0,12,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Estensioni delle Gambe,2,40.0,12,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Estensioni delle Gambe,3,40.0,12,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Flessioni delle Gambe da Seduti,1,45.0,12,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Flessioni delle Gambe da Seduti,2,45.0,12,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Flessioni delle Gambe da Seduti,3,50.0,12,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Stacco con Manubri,1,14.0,10,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Stacco con Manubri,2,14.0,10,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Stacco con Manubri,3,14.0,10,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Stacco con Manubri,4,14.0,10,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Polpacci Leg Press,1,120.0,20,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Polpacci Leg Press,2,100.0,20,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Polpacci Leg Press,3,130.0,25,0,0,,,
2024-02-08 19:30:00,Principiante Prince Giorno 2,85m,Jogging su Tapis Roulant,1,0,0,2.23,840,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Walking su Tapis Roulant,1,0,0,0.7,420,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Distensioni su Panca Piana con Bilanciere,1,0.0,12,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Distensioni su Panca Piana con Bilanciere,2,10.0,12,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Distensioni su Panca Piana con Bilanciere,3,10.0,12,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Distensioni su Panca Piana con Bilanciere,4,13.0,12,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Distensioni su Panca Piana con Bilanciere,5,13.0,12,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Distensioni su Panca Inclinata con Bilanciere,1,3.0,10,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Distensioni su Panca Inclinata con Bilanciere,2,10.0,10,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Distensioni su Panca Inclinata con Bilanciere,3,10.0,10,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Flies alla Macchina,1,30.0,13,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Flies alla Macchina,2,35.0,13,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Flies alla Macchina,3,35.0,13,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Lat Pull-Downs al Cavo Alto a Presa Larga,1,40.0,10,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Lat Pull-Downs al Cavo Alto a Presa Larga,2,45.0,10,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Lat Pull-Downs al Cavo Alto a Presa Larga,3,45.0,12,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Lat Pull-Downs al Cavo Alto a Presa Larga,4,45.0,10,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Rematore alla Macchina da Seduti,1,35.0,8,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Rematore alla Macchina da Seduti,2,45.0,10,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Rematore alla Macchina da Seduti,3,50.0,8,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Rematore a Una Mano con Manubrio,1,10.0,12,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Rematore a Una Mano con Manubrio,2,10.0,12,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Rematore a Una Mano con Manubrio,3,10.0,12,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Rematore a Una Mano con Manubrio,4,10.0,12,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Rematore a Una Mano con Manubrio,5,10.0,12,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Rematore a Una Mano con Manubrio,6,10.0,12,0,0,,,
2024-02-06 19:03:00,Principiante Prince Giorno 1,92m,Jogging su Tapis Roulant,1,0,0,3.07,1200,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Walking su Tapis Roulant,1,0,0,0.7,420,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Curls al Cavo Basso,1,17.5,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Curls al Cavo Basso,2,17.5,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Curls al Cavo Basso,3,17.5,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Tricipiti al Cavo,1,22.5,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Tricipiti al Cavo,2,22.25,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Tricipiti al Cavo,3,22.5,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Distensioni su Panca Piana con Bilanciere,1,10.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Distensioni su Panca Piana con Bilanciere,2,10.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Distensioni su Panca Piana con Bilanciere,3,10.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Distensioni su Panca Piana con Bilanciere,4,10.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Lat Pull-Downs al Cavo Alto a Presa Larga,1,35.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Lat Pull-Downs al Cavo Alto a Presa Larga,2,40.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Lat Pull-Downs al Cavo Alto a Presa Larga,3,45.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Chest Press,1,20.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Chest Press,2,25.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Chest Press,3,30.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Distensioni delle Gambe,1,110.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Distensioni delle Gambe,2,120.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Distensioni delle Gambe,3,130.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Flessioni delle Gambe da Seduti,1,40.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Flessioni delle Gambe da Seduti,2,45.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Flessioni delle Gambe da Seduti,3,45.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Estensioni delle Gambe,1,45.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Estensioni delle Gambe,2,45.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Estensioni delle Gambe,3,45.0,12,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Alzate Polpacci alla Macchina da Seduti,1,50.0,15,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Alzate Polpacci alla Macchina da Seduti,2,50.0,15,0,0,,,
2024-02-01 19:13:00,Risveglio Muscolare,66m,Alzate Polpacci alla Macchina da Seduti,3,55.0,15,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Estensioni delle Gambe,1,60.0,10,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Estensioni delle Gambe,2,65.0,10,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Estensioni delle Gambe,3,65.0,10,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Estensioni delle Gambe,4,65.0,6,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Distensioni delle Gambe,1,100.0,10,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Distensioni delle Gambe,2,110.0,10,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Distensioni delle Gambe,3,130.0,10,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Flessioni delle Gambe da Sdraiati,1,25.0,10,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Flessioni delle Gambe da Sdraiati,2,30.0,10,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Flessioni delle Gambe da Sdraiati,3,30.0,8,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Flessioni delle Gambe da Sdraiati,4,30.0,6,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Squat alla Smith Machine,1,20.0,10,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Squat alla Smith Machine,2,20.0,10,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Stacco con Manubri,1,14.0,12,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Stacco con Manubri,2,14.0,10,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Stacco con Manubri,3,16.0,10,0,0,,,
2023-11-30 21:12:00,Giorno Gambe Life Style,47m,Stacco con Manubri,4,18.0,10,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Walking su Tapis Roulant,1,0,0,0.7,420,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Rematore al Cavo da Seduti,1,50.0,12,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Rematore al Cavo da Seduti,2,50.0,12,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Rematore al Cavo da Seduti,3,50.0,12,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Rematore Alla Macchina Inverso,1,40.0,8,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Rematore Alla Macchina Inverso,2,40.0,8,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Rematore Alla Macchina Inverso,3,50.0,8,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Rematore Alla Macchina Inverso,4,50.0,8,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Lat Pull-Downs al Cavo Alto a Presa Larga,1,40.0,12,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Lat Pull-Downs al Cavo Alto a Presa Larga,2,45.0,8,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Lat Pull-Downs al Cavo Alto a Presa Larga,3,50.0,8,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Lat Pull-Downs al Cavo Alto a Presa Larga,4,50.0,8,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Alzate del Corpo Superiore,1,0.0,10,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Alzate del Corpo Superiore,2,0.0,10,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Alzate del Corpo Superiore,3,0.0,10,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Trazioni al Volto al Cavo,1,40.0,10,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Trazioni al Volto al Cavo,2,50.0,10,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Trazioni al Volto al Cavo,3,50.0,10,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Trazioni al Volto al Cavo,4,50.0,10,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Shrugs con Manubri,1,15.0,15,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Shrugs con Manubri,2,15.0,15,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Shrugs con Manubri,3,15.0,15,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,French Presses a Una Mano con Manubrio da Seduti,1,10.0,10,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,French Presses a Una Mano con Manubrio da Seduti,2,10.0,10,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,French Presses a Una Mano con Manubrio da Seduti,3,9.0,12,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,French Presses a Una Mano con Manubrio da Seduti,4,9.0,12,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,French Presses a Una Mano con Manubrio da Seduti,5,9.0,12,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,French Presses a Una Mano con Manubrio da Seduti,6,9.0,12,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Tricipiti al Cavo,1,50.0,10,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Tricipiti al Cavo,2,20.0,10,0,0,,,
2023-11-28 19:33:00,Primo Giorno Life Style,63m,Tricipiti al Cavo,3,50.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Walking su Tapis Roulant,1,0,0,0.54,300,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Distensioni su Panca Piana con Bilanciere,1,0.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Distensioni su Panca Piana con Bilanciere,2,25.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Distensioni su Panca Piana con Bilanciere,3,25.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Distensioni su Panca Piana con Bilanciere,4,30.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Distensioni su Panca Piana con Bilanciere,5,30.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Flies su Panca Inclinata con Manubri,1,12.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Flies su Panca Inclinata con Manubri,2,12.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Flies su Panca Inclinata con Manubri,3,12.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Flies su Panca Inclinata con Manubri,4,14.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Flies al Cavo Alto,1,20.0,15,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Flies al Cavo Alto,2,20.0,12,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Flies al Cavo Alto,3,20.0,12,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Distensioni su Panca Inclinata alla Smith Machine,1,10.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Distensioni su Panca Inclinata alla Smith Machine,2,10.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Distensioni su Panca Inclinata alla Smith Machine,3,15.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Distensioni su Panca Inclinata alla Smith Machine,4,15.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Alzate Laterali alla Macchina,1,41.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Alzate Laterali alla Macchina,2,41.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Alzate Laterali alla Macchina,3,45.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Alzate Laterali alla Macchina,4,45.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Alzate Frontali con Manubri,1,6.0,12,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Alzate Frontali con Manubri,2,6.0,12,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Alzate Frontali con Manubri,3,6.0,12,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Curls con Bilanciere,1,15.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Curls con Bilanciere,2,15.0,10,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Curls con Bilanciere,3,15.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Curls con Bilanciere,4,15.0,6,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Curls Alternati con Manubri,1,12.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Curls Alternati con Manubri,2,12.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Curls Alternati con Manubri,3,12.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Curls Alternati con Manubri,4,10.0,8,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Curls Concentrati,1,10.0,10,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Curls Concentrati,2,10.0,10,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Curls Concentrati,3,10.0,10,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Curls Concentrati,4,10.0,10,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Curls Concentrati,5,10.0,10,0,0,,,
2023-11-25 15:50:00,Terzo Giorno Life Style,95m,Curls Concentrati,6,10.0,10,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Walking su Tapis Roulant,1,0,0,0.55,300,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Lat Pull-Downs al Cavo Alto a Presa Larga,1,25.0,8,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Lat Pull-Downs al Cavo Alto a Presa Larga,2,40.0,8,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Lat Pull-Downs al Cavo Alto a Presa Larga,3,45.0,8,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Lat Pull-Downs al Cavo Alto a Presa Larga,4,50.0,8,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Lat Pull-Downs al Cavo Alto a Presa Larga,5,50.0,8,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Rematore Alla Macchina Inverso,1,50.0,8,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Rematore Alla Macchina Inverso,2,50.0,8,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Rematore Alla Macchina Inverso,3,50.0,8,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Rematore Alla Macchina Inverso,4,50.0,8,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Rematore al Cavo da Seduti,1,60.0,12,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Rematore al Cavo da Seduti,2,50.0,12,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Rematore al Cavo da Seduti,3,50.0,12,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Alzate del Corpo Superiore,1,10.0,10,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Alzate del Corpo Superiore,2,10.0,10,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Alzate del Corpo Superiore,3,10.0,10,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Alzate del Corpo Superiore,4,10.0,10,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Trazioni al Volto al Cavo,1,50.0,10,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Trazioni al Volto al Cavo,2,50.0,10,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Trazioni al Volto al Cavo,3,50.0,10,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Trazioni al Volto al Cavo,4,50.0,10,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Shrugs con Manubri,1,18.0,15,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Shrugs con Manubri,2,18.0,15,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Shrugs con Manubri,3,18.0,15,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Tricipiti al Cavo,1,50.0,10,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Tricipiti al Cavo,2,50.0,10,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Tricipiti al Cavo,3,50.0,8,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Tricipiti al Cavo,4,50.0,6,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,French Presses a Una Mano con Manubrio da Seduti,1,10.0,12,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,French Presses a Una Mano con Manubrio da Seduti,2,10.0,12,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,French Presses a Una Mano con Manubrio da Seduti,3,10.0,12,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,French Presses a Una Mano con Manubrio da Seduti,4,10.0,12,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,French Presses a Una Mano con Manubrio da Seduti,5,10.0,12,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,French Presses a Una Mano con Manubrio da Seduti,6,10.0,12,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,French Presses con Barra EZ da Sdraiati,1,10.0,8,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,French Presses con Barra EZ da Sdraiati,2,15.0,8,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,French Presses con Barra EZ da Sdraiati,3,15.0,8,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,French Presses con Barra EZ da Sdraiati,4,15.0,10,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Sit-Ups,1,0.0,15,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Sit-Ups,2,0.0,15,0,0,,,
2023-11-21 18:40:00,Primo Giorno Life Style,94m,Sit-Ups,3,0.0,10,0,0,,,
2023-11-18 17:13:00,Terzo Giorno Life Style,95m,Walking su Tapis Roulant,1,0,0,0.54,300,,,
2023-11-18 17:13:00,Terzo Giorno Life Style,95m,Distensioni su Panca Piana con Bilanciere,1,20.0,8,0,0,,,
2023-11-18 17:13:00,Terzo Giorno Life Style,95m,Distensioni su Panca Piana con Bilanciere,2,30.0,8,0,0,,,
2023-11-18 17:13:00,Terzo Giorno Life Style,95m,Distensioni su Panca Piana con Bilanciere,3,30.0,8,0,0,,,
